"","id_jednostki","klasa_pr","sek","woj","zawod_kod2","waga","wolne_miejsca"
"1026","381f0a70516325bae00380dc58245a6d1cbe215b","D",1,2,3,5,2
"1027","b25640dac1934671039c0e4fd42c6c3f195bdf73","S",1,28,5,4,3
"1028","01f0e2ba9032cba86bd14365dc15b83a02925c33","S",1,4,3,4,3
"1029","1a386af5b69360f36189b66c1cca891587b0efbd","D",1,26,2,1,2
"1030","1a386af5b69360f36189b66c1cca891587b0efbd","D",1,26,9,1,3
"1031","1af987b11f868a2404228e1412ae71e0711266be","D",1,30,4,5,2
"1032","ff7c6f15a4246f1089d80d3d7ab196d6ee342f2d","D",1,14,1,9,3
"1033","ff7c6f15a4246f1089d80d3d7ab196d6ee342f2d","D",1,14,7,9,3
"1034","9944f305d1a41c1ac9c41c7312dea87f4d89fda8","D",1,32,2,1,2
"1035","9944f305d1a41c1ac9c41c7312dea87f4d89fda8","D",1,32,3,1,4
"1036","9944f305d1a41c1ac9c41c7312dea87f4d89fda8","D",1,32,7,1,3
"1037","9944f305d1a41c1ac9c41c7312dea87f4d89fda8","D",1,32,8,1,2
"1038","857fb28aee2c775b85a422e093ff5be9de6948f8","D",1,30,2,1,5
"1039","857fb28aee2c775b85a422e093ff5be9de6948f8","D",1,30,3,1,3
"1040","9fbb69afce7494063052f6e57ca144c176c288f5","D",1,22,3,1,8
"1041","9fbb69afce7494063052f6e57ca144c176c288f5","D",1,22,4,1,5
"1042","ea78941999ef10e6da94106f161b64b0f6751fe5","D",1,24,2,6,4
"1043","fc67a36c593bdd33672b37d9a05df7536d3c9402","S",1,20,3,5,3
"1044","1ede9dea5dfdc45d8ee851bb1a4ae122d1a96d7f","D",1,26,3,4,3
"1045","79335556e0f0668aea9315f1c692fbafbeab8baf","S",1,6,2,7,2
"1046","43768e7dfa69a6d6d8a244d8a1bb66f57b4f6614","D",1,26,3,1,1
"1047","0e7d474646a2af45b6e97d6e1cebe21137d2b892","D",1,14,3,1,10
"1048","0e7d474646a2af45b6e97d6e1cebe21137d2b892","D",1,14,4,1,2
"1049","f76535c20147d8e45f6b2ea95aee31770ab770e0","D",1,14,2,1,11
"1050","f76535c20147d8e45f6b2ea95aee31770ab770e0","D",1,14,3,1,9
"1051","660c5e5ce3051503eb28e10d812b4fb8942b621f","D",2,16,3,1,12
"1052","660c5e5ce3051503eb28e10d812b4fb8942b621f","D",2,16,7,1,14
"1053","8cbafb23fe61c71494bb2a8389bd71f0cb147f1d","D",1,18,2,1,10
"1054","6f3286633dd14d9a729f4b4f6ecc0b28216944b6","D",1,10,2,1,3
"1055","6cc6fe6b69d643e17b560fc74d9b7060e4b6e839","D",1,24,2,1,4
"1056","e1280b7758283bb2aeb0c94774fb252bb6911374","D",1,6,1,1,2
"1057","e1280b7758283bb2aeb0c94774fb252bb6911374","D",1,6,2,1,5
"1058","310c158b447032672189f2f38325c12504caef97","D",2,6,5,1,24
"1059","310c158b447032672189f2f38325c12504caef97","D",2,6,7,1,61
"1060","310c158b447032672189f2f38325c12504caef97","D",2,6,8,1,8
"1061","97f87ae9e3323029ac392b35a0cf80e8e147bcbf","D",2,12,3,1,4
"1062","97f87ae9e3323029ac392b35a0cf80e8e147bcbf","D",2,12,7,1,2
"1063","97f87ae9e3323029ac392b35a0cf80e8e147bcbf","D",2,12,8,1,2
"1064","393ddbcb2483bd255f13d41e709c690dc4e03824","S",2,18,5,3,5
"1065","5dfeb1ac5a9c9b4d7b293429f5a26bfb41ed4f6e","D",1,2,1,1,1
"1066","5dfeb1ac5a9c9b4d7b293429f5a26bfb41ed4f6e","D",1,2,2,1,11
"1067","5dfeb1ac5a9c9b4d7b293429f5a26bfb41ed4f6e","D",1,2,3,1,3
"1068","5dfeb1ac5a9c9b4d7b293429f5a26bfb41ed4f6e","D",1,2,4,1,2
"1069","4b224c41467a6891e46049769d55f3285daa6b1f","D",1,2,2,1,9
"1070","4b224c41467a6891e46049769d55f3285daa6b1f","D",1,2,3,1,8
"1071","4b224c41467a6891e46049769d55f3285daa6b1f","D",1,2,4,1,6
"1072","3cd650dcf4031cfdfe791326f0acd76a30d04474","D",1,2,2,1,7
"1073","c006599e92c77921e5d105f82c1d6f54329feca6","D",1,6,2,1,14
"1074","6c6220e550f56ffc1d5e3a14dbee1dcc0d96de93","D",1,16,4,1,34
"1075","bf1333bb3e9c928d1894c25ccc039c28fa0669a8","D",1,8,2,1,4
"1076","bbc58247bf6b9226a8eecd761a57619d1bc814ab","D",1,30,3,11,5
"1077","a04d7115b6f21925d0882d37fb68cf61b3eb2f6e","D",1,30,3,11,3
"1078","09872958a99f133b85ed105a597502cd088cade0","D",1,22,3,1,1
"1079","09872958a99f133b85ed105a597502cd088cade0","D",1,22,4,1,4
"1080","30ac2fb9060d0a1dbda17e1aa6379faebdf046aa","D",1,32,2,1,12
"1081","b1ecd05fdd310bee4209fd957387b6cb0ddc5732","D",1,14,1,1,3
"1082","b1ecd05fdd310bee4209fd957387b6cb0ddc5732","D",1,14,2,1,2
"1083","778e5fc3c6132b3d154e1eb9f8efe3e19ff46be9","D",1,14,2,1,2
"1084","778e5fc3c6132b3d154e1eb9f8efe3e19ff46be9","D",1,14,3,1,3
"1085","778e5fc3c6132b3d154e1eb9f8efe3e19ff46be9","D",1,14,4,1,7
"1086","f42d75f142d64da76b94edb274f41e5af4d9410a","D",1,6,1,1,5
"1087","f42d75f142d64da76b94edb274f41e5af4d9410a","D",1,6,2,1,3
"1088","f42d75f142d64da76b94edb274f41e5af4d9410a","D",1,6,4,1,9
"1089","c477f8179559f3b9cd405f586f0cdda138f6d4f6","D",1,28,2,1,7
"1090","c477f8179559f3b9cd405f586f0cdda138f6d4f6","D",1,28,3,1,3
"1091","80eed3874846023c380b95b8535e6db6a0073592","D",1,6,2,1,16
"1092","80eed3874846023c380b95b8535e6db6a0073592","D",1,6,3,1,2
"1093","80eed3874846023c380b95b8535e6db6a0073592","D",1,6,4,1,4
"1094","477392c98c99d76a819b8c44ebd03e13fec21498","D",1,6,1,1,3
"1095","477392c98c99d76a819b8c44ebd03e13fec21498","D",1,6,4,1,6
"1096","dbefc4b769c15314cd20c2c96356276645ede505","S",1,8,2,1,4
"1097","2b0c6a21a10c28169a9fdbaa61e2ec559cbd1242","D",1,4,4,1,11
"1098","29db9a71745311dec7abfe4a124dd0d68af0d2cd","D",1,4,1,1,4
"1099","29db9a71745311dec7abfe4a124dd0d68af0d2cd","D",1,4,2,1,10
"1100","29db9a71745311dec7abfe4a124dd0d68af0d2cd","D",1,4,3,1,5
"1101","29db9a71745311dec7abfe4a124dd0d68af0d2cd","D",1,4,4,1,10
"1102","f0121b723a9a5340f2ebf08eacfa2c23032d1af5","D",1,18,1,1,4
"1103","f0121b723a9a5340f2ebf08eacfa2c23032d1af5","D",1,18,2,1,3
"1104","f0121b723a9a5340f2ebf08eacfa2c23032d1af5","D",1,18,5,1,4
"1105","97cf4b3a308e9ae77432228a29c53f404e27e048","D",1,4,1,1,5
"1106","97cf4b3a308e9ae77432228a29c53f404e27e048","D",1,4,4,1,8
"1107","57335dd404bb2a7c53ca5328885945167eecbd4b","D",1,4,1,1,8
"1108","57335dd404bb2a7c53ca5328885945167eecbd4b","D",1,4,3,1,9
"1109","57335dd404bb2a7c53ca5328885945167eecbd4b","D",1,4,4,1,6
"1110","41f6e2f9f45e51f244e1c33db54e72051ee279de","D",1,10,2,1,4
"1111","d0b689d7717a67db54acfe8dd43e6387ed02db23","D",1,22,2,1,13
"1112","d0b689d7717a67db54acfe8dd43e6387ed02db23","D",1,22,3,1,6
"1113","d0b689d7717a67db54acfe8dd43e6387ed02db23","D",1,22,4,1,5
"1114","321dbb9e7ee3cd730f6ad1cb197aac5ad84a9b9b","D",1,22,2,1,7
"1115","321dbb9e7ee3cd730f6ad1cb197aac5ad84a9b9b","D",1,22,3,1,2
"1116","1e8116ee2f7ef90e50366350246988a7d5c921a4","D",1,22,2,1,3
"1117","1e8116ee2f7ef90e50366350246988a7d5c921a4","D",1,22,3,1,3
"1118","1e8116ee2f7ef90e50366350246988a7d5c921a4","D",1,22,5,1,8
"1119","77ffc8f6c74fbd2058644ac4a338a5887fdad0fd","D",1,22,2,1,2
"1120","77ffc8f6c74fbd2058644ac4a338a5887fdad0fd","D",1,22,3,1,4
"1121","f227e5f6971258636cd333769a98e93948ae3c56","S",1,22,4,1,3
"1122","64678e0b9ce62340193ea04859195eeb6bb5981a","D",1,24,8,2,14
"1123","418fe0bbb268bac501c0e52c69180883c1f48609","D",2,16,8,1,5
"1124","6af7f7fa2729380fe32f3e482617ac49a240b30d","D",1,18,7,1,3
"1125","6af7f7fa2729380fe32f3e482617ac49a240b30d","D",1,18,8,1,22
"1126","e74cea5223189d1c22ae772ee6bcdd8b255da6c1","D",1,2,8,1,10
"1127","a4bd518d13737364b0fb53dadad5c470a87f0dc6","D",1,2,7,2,8
"1128","8a969e8221e339f18c7581190d6c52737a792d07","D",1,30,4,1,6
"1129","991d6d38ac887f393d1566e474adcdd16ec1bbd3","D",1,30,4,2,4
"1130","991d6d38ac887f393d1566e474adcdd16ec1bbd3","D",1,30,7,2,3
"1131","991d6d38ac887f393d1566e474adcdd16ec1bbd3","D",1,30,8,2,10
"1132","e983eab77dc45cf190658661cbdca360889a7368","D",1,26,9,1,5
"1133","1127a5cab160039be207f912ac513c767adfaebc","D",1,22,3,1,4
"1134","3889c982e019494c206cae0c962f0fc94fffc1ff","D",1,12,2,1,42
"1135","09a5e791ed8dbb112a19d4e6481b2cf16a99250c","S",1,30,1,1,4
"1136","09a5e791ed8dbb112a19d4e6481b2cf16a99250c","S",1,30,2,1,4
"1137","0b9b358dfdb37c02dae454151801a65bd4b80674","D",1,30,2,1,5
"1138","0b9b358dfdb37c02dae454151801a65bd4b80674","D",1,30,3,1,2
"1139","569b6aef75e41a8ded948a199d7ca6dbf71e4602","D",1,22,2,1,3
"1140","569b6aef75e41a8ded948a199d7ca6dbf71e4602","D",1,22,3,1,3
"1141","e66116fb8509508970ecc53f11d640de84c1e45d","D",1,10,2,1,9
"1142","e66116fb8509508970ecc53f11d640de84c1e45d","D",1,10,9,1,7
"1143","afa128fe69abebfe7eae20856839f4478dfd3842","D",1,24,2,1,2
"1144","8ecfc1379fe05b1801c6c154e972f3dedfb93e68","D",1,30,4,1,7
"1145","144755ebd1e8aa51a86f1b50eba97385b110c410","D",1,20,1,1,2
"1146","2c636b235ad853aa6a98dacfabb3dbfa9508b8ae","D",1,12,4,1,5
"1147","adc58de9820c81ec849e35278ecb5d506e5e3fcb","S",1,22,5,1,4
"1148","bc3f921f81bc7e86cb8fa719247adda92337bc92","D",1,24,1,1,4
"1149","bc3f921f81bc7e86cb8fa719247adda92337bc92","D",1,24,2,1,5
"1150","bc3f921f81bc7e86cb8fa719247adda92337bc92","D",1,24,9,1,4
"1151","aab39f2a2c266be9e730c93d56e870bb9804196b","D",1,32,3,1,6
"1152","aab39f2a2c266be9e730c93d56e870bb9804196b","D",1,32,4,1,4
"1153","aab39f2a2c266be9e730c93d56e870bb9804196b","D",1,32,9,1,4
"1154","40de9257bf03380f2938312995ef31c26ec846d9","D",1,14,2,1,53
"1155","99f481b7e880e2a91abaebce71d4078bed58ee88","D",1,18,3,1,3
"1156","99f481b7e880e2a91abaebce71d4078bed58ee88","D",1,18,7,1,3
"1157","647fe93e36471c07f4013abd7f67de15ed6dcc9f","S",1,14,2,8,1
"1158","f5d3e4405d4376163226490292f1c07515c6595e","S",2,18,4,6,5
"1159","46619a1f29c240f00a8428967cc99c67484edf7c","D",1,12,2,1,5
"1160","46619a1f29c240f00a8428967cc99c67484edf7c","D",1,12,4,1,4
"1161","5ec88e3eab31fbb52d99e78d76f4968d15d519c2","D",1,10,1,1,3
"1162","5ec88e3eab31fbb52d99e78d76f4968d15d519c2","D",1,10,2,1,2
"1163","5ec88e3eab31fbb52d99e78d76f4968d15d519c2","D",1,10,3,1,4
"1164","06a4bbe2e56f1932df34c6205512657f2f608ba7","D",1,10,2,1,15
"1165","868833f96abac4fbb5c0fa87331a30e85414dfcc","D",1,30,2,1,6
"1166","6f1b6e3d1080aeae329fc185dc84925fc6ca4809","D",1,30,2,1,2
"1167","6f1b6e3d1080aeae329fc185dc84925fc6ca4809","D",1,30,4,1,4
"1168","d5d8bea0540d099ee523bd53b2059a3993122631","D",1,24,2,1,15
"1169","d5d8bea0540d099ee523bd53b2059a3993122631","D",1,24,3,1,2
"1170","eb91c5dd6affd56f85d81ebe07ac35d700324b77","D",2,22,7,1,7
"1171","a4d3a43ce78cd4ffd18f280dbb2440bf2c09fbcc","D",2,24,7,1,8
"1172","096f69755f0fe20b0db53f560a79864a773cee22","D",1,24,3,1,3
"1173","742db770543d11a7fae6c4d03b22fb1b0abc4b66","D",1,14,2,1,6
"1174","742db770543d11a7fae6c4d03b22fb1b0abc4b66","D",1,14,4,1,6
"1175","64d122f4cb126c14b6ea9b514923d7854caa6c44","D",2,30,5,1,3
"1176","061cb5353b56b1fa21ac150e76accf2a3e77da84","D",2,30,5,2,17
"1177","6b2c268dec926766c45eb42874004a74c6960b36","S",1,30,2,1,4
"1178","7ca2216a2cac353c6abfbbfd07ffdff2f9678179","D",1,14,7,1,3
"1179","5680688ee5ca2c88cf30722d75bba852aca4d835","D",2,28,7,16,1
"1180","72fc3f029d68aee1176529d031f36d5945eec2c5","S",1,20,2,1,6
"1181","72fc3f029d68aee1176529d031f36d5945eec2c5","S",1,20,3,1,1
"1182","238e2578475607759061d55b19f42ca640a59937","D",1,14,3,1,2
"1183","a5b4dc650ea8ced0af04890be9c49262f8dbac81","D",1,14,2,1,18
"1184","a5b4dc650ea8ced0af04890be9c49262f8dbac81","D",1,14,9,1,10
"1185","7ed694247bfd0c089b1cabf0546ba2a9228ef280","S",1,14,5,6,5
"1186","2b56b77b295dd0f4f2dba59f93b4801cf6046c17","S",1,28,2,1,2
"1187","54afc5369290c3f12f39de9e213d238f00fbf9c1","D",1,12,2,1,4
"1188","54afc5369290c3f12f39de9e213d238f00fbf9c1","D",1,12,3,1,5
"1189","0507ffdd65daf547131996f1ae46b9e583af3eab","D",1,24,2,1,5
"1190","0507ffdd65daf547131996f1ae46b9e583af3eab","D",1,24,5,1,4
"1191","2e260afe9ad565ac0c6097558e1fa488d3b8aeab","D",1,18,1,1,2
"1192","2e260afe9ad565ac0c6097558e1fa488d3b8aeab","D",1,18,2,1,4
"1193","ddb82bc639e91d0594fbfa78f78b1e1f0e4a28c5","S",1,18,4,1,3
"1194","bdd3b465e7328c134dba846f6e4faadaf4a4d113","D",1,28,4,1,5
"1195","dd79cca54d17d38a0da7cb590a2346f0d982ba45","D",1,24,1,6,1
"1196","dd79cca54d17d38a0da7cb590a2346f0d982ba45","D",1,24,2,6,2
"1197","f848686a6b2cc2fd85f028c424f38083622e468a","D",1,30,2,1,5
"1198","f848686a6b2cc2fd85f028c424f38083622e468a","D",1,30,5,1,2
"1199","f848686a6b2cc2fd85f028c424f38083622e468a","D",1,30,9,1,8
"1200","06c4a283777118e7e7fefa3722162eccdb2a091d","D",1,24,2,1,3
"1201","49966e70d04523a284e8f3b09d7bad72794f35ea","D",1,2,4,1,5
"1202","b95dba26019cd3c2a9df7e7dbfa838973803d0ba","D",1,2,5,1,5
"1203","d161bd56a2a3eb4900f5e494c70ee52561245c3f","D",1,2,9,1,3
"1204","a5cf7b6344e536ae33b87f2664f4c0ae8dcc4614","D",1,2,9,1,4
"1205","47e5e1eb62fbc2dc7ab882a6d75f90b8be102ca4","D",1,26,2,1,5
"1206","2b7438f02095f02d1bbd4f2c4880d3df7395badc","M",1,30,2,14,7
"1207","72eeeb9c66474ae5811748a145e0d3f70f4f02d7","S",1,24,2,5,1
"1208","7e09aef6b479cc6b8b398cbeb490542e66a8310f","S",1,12,2,9,2
"1209","51e99df1f15af3354ab63260741c4fd6bffa97b2","D",1,12,9,1,5
"1210","0b172212b993e08d61c8154d602f98dd963094ae","D",1,6,9,1,3
"1211","68b073625d3f28c4e99ea963328cc95c6caf8f17","D",1,24,2,6,3
"1212","d05e7b74324f07390441015664abe18ddf4e1321","S",1,24,2,1,13
"1213","10e9f055ea28f58742aff994133da77684b0ffdf","D",1,28,2,1,2
"1214","39a5cf5749a71db82a61c4a381b53f554ba9b3ab","D",1,28,2,1,3
"1215","39a5cf5749a71db82a61c4a381b53f554ba9b3ab","D",1,28,9,1,1
"1216","32b7eb5ec2e9a39c9950c69787b51ef6e2edbf34","D",1,2,2,2,5
"1217","8f77eac726ac20ce096263f67425a34dfb24e9d8","D",1,24,2,1,3
"1218","8f77eac726ac20ce096263f67425a34dfb24e9d8","D",1,24,4,1,7
"1219","8f77eac726ac20ce096263f67425a34dfb24e9d8","D",1,24,9,1,2
"1220","fbf966d68fc368950352a5e4f06742450b0c8964","D",1,24,5,6,6
"1221","6052cfc3148cbb94a288befe898da44caf2399c7","S",1,24,7,6,3
"1222","18ffc78eefefab43b3368fb856f69087e7fb2e5f","D",1,24,2,6,5
"1223","8adacd67a7306f5e1db6aa7affb939dbf42a65ac","D",1,24,2,1,2
"1224","8adacd67a7306f5e1db6aa7affb939dbf42a65ac","D",1,24,4,1,5
"1225","6ddee8b15b81dff4e897e7067b5333c5839dfc3b","D",1,12,2,9,6
"1226","9ae98a3175d2a23b6b7348fa5bd5c5697ad667d0","D",1,24,5,1,1
"1227","9a0785ce19dc6e6e52f0126ae281a9e3e5c43301","D",1,24,9,6,3
"1228","cc4046a5d8775dbf733689f301f04206b540b45d","D",1,24,5,7,2
"1229","61d7362ea32a76d6dbc442204222f6ab42ce61fc","S",1,12,5,9,5
"1230","23eb0a37452f81d7632fa3c3b2b1e623a944a361","D",1,10,4,1,3
"1231","4f9c2c2e5abda5e66a1a4cc7eee76b87254ea259","D",1,10,2,6,2
"1232","385ae1dfb0f907b00b1000cb50b2716353ee752e","S",1,20,2,6,2
"1233","7e451a449e97c8239ee20e4499ad4a9984b320c1","D",1,20,9,1,3
"1234","732a91b6879c0925225f39e4f008ea8266f77650","D",1,24,9,6,5
"1235","95a2b0eb5772f5d037df12515537d163a3aea3e7","S",1,16,2,6,2
"1236","95a2b0eb5772f5d037df12515537d163a3aea3e7","S",1,16,8,6,1
"1237","bf5be31861dca379f925d78a5ab1e457b1599b50","D",1,6,5,1,2
"1238","31bbd351b8dbd6cd85c8e95f732292a395dba9cf","D",2,24,5,2,4
"1239","7c707123a930790dc14748d80f579a164db2169d","D",2,24,5,1,11
"1240","af6097132ce7365a3a7c703f03aef6a446f6752f","S",2,14,5,26,2
"1241","c57c4f330bd386ef22b3bde60a30636bdbbc8b12","D",2,30,5,2,2
"1242","c57c4f330bd386ef22b3bde60a30636bdbbc8b12","D",2,30,9,2,3
"1243","7de8fa9a1fa1ebe7e59d44f53e8feecb88578c4e","D",1,24,2,1,4
"1244","7de8fa9a1fa1ebe7e59d44f53e8feecb88578c4e","D",1,24,4,1,3
"1245","367cde2213a4dd17301496ff1046f4578375f4e3","D",1,24,2,4,5
"1246","8e3dd0700f5e4627775053a5925c1beacdde44fb","D",2,2,9,1,2
"1247","4c4e4f57777cc233fbc6f90dd0de3fc39117711f","S",2,6,7,13,7
"1248","4685ede1b9f61bd7a993344fc2a5a1be8cb0770a","D",2,6,3,1,1
"1249","4685ede1b9f61bd7a993344fc2a5a1be8cb0770a","D",2,6,9,1,2
"1250","17ef03ce5660c17184734c70c1ac49f8399d4d4c","D",1,14,2,8,6
"1251","60f57d3eb6a76f48b9630954faa5212e59363364","D",1,14,2,1,7
"1252","60f57d3eb6a76f48b9630954faa5212e59363364","D",1,14,4,1,3
"1253","bbee8032d17eba1ac1f66b3c33ad388f6b6a10e5","D",1,14,2,2,3
"1254","bbee8032d17eba1ac1f66b3c33ad388f6b6a10e5","D",1,14,9,2,2
"1255","44ac5c144d5817da7d37869b1cc3e71f0fa002d6","D",1,14,2,1,2
"1256","d76373f3b9aa68293daf470cb8ea2fcaa9243585","D",1,14,4,1,5
"1257","e70ab9552cc3ff1d4ebc05ce568d582d5d0832be","D",1,14,4,1,1
"1258","e70ab9552cc3ff1d4ebc05ce568d582d5d0832be","D",1,14,9,1,2
"1259","380957e95b663bd822a1ca2bef2016dc9fabbb10","D",1,14,2,1,9
"1260","de2421b8b14c38ae5acf4236209a50a060393c01","D",1,14,2,1,4
"1261","3d0482a2f470b902bed71a38a372ed92d059132b","D",1,14,2,9,5
"1262","16ca25ab25f039d4cbee9b6d698e101d46cbedd3","D",1,14,1,8,4
"1263","a643ffd96a1bc4456030d1c903a5613e580a2529","D",1,14,2,1,3
"1264","1efc605629c5285ca2c6591b6c3a8cd094494206","D",1,14,9,1,2
"1265","f14496b0b51e57206c09fd48d8324deb84a66363","D",1,14,5,1,4
"1266","e529ad0ad929e7008d09a738d1502dcc83c9f73c","D",1,14,2,1,13
"1267","e529ad0ad929e7008d09a738d1502dcc83c9f73c","D",1,14,3,1,4
"1268","630ea58985e4b1b9fec1ccced44f27a8b82cb7b3","D",1,14,2,1,8
"1269","f3d667784dff4fb667720bea8e76aa804eb016d8","D",1,14,2,1,12
"1270","f3d667784dff4fb667720bea8e76aa804eb016d8","D",1,14,9,1,7
"1271","c7ed52a7428105af615c54052a011e8c74d15b67","D",1,14,2,1,2
"1272","e3a4bd9cbda65af1dbbf2712feb5da8ce9cfa697","D",1,14,2,1,5
"1273","e3a4bd9cbda65af1dbbf2712feb5da8ce9cfa697","D",1,14,4,1,4
"1274","dca65db15032a3c6b7f4ce6c10373a93691ddd6e","D",1,14,2,1,5
"1275","3740ddc42c49700393b9cfca34ebbedf175c28be","D",1,12,2,1,6
"1276","e120c399c47c95909b6591ada198480d0bd791c2","D",1,10,2,1,9
"1277","444bba075beb6f8c35a35099e3b77959a87981e3","D",2,10,4,1,4
"1278","214ff449cddb373f18ea4e23dd508471914920e8","D",1,4,4,1,5
"1279","6c5641ae48ef9c40399f4236324ee0673ca63cd3","S",1,24,3,1,2
"1280","4a26999b0da578ae933a93c193df88dc7a77d103","D",2,22,7,1,3
"1281","03383af319d7198e39aeae8e6dad713f05d55e36","D",1,16,4,1,2
"1282","03383af319d7198e39aeae8e6dad713f05d55e36","D",1,16,5,1,8
"1283","cec4e6b454cd34efd3cd17bc912156e4ab1806f1","D",2,22,7,1,4
"1284","cec4e6b454cd34efd3cd17bc912156e4ab1806f1","D",2,22,8,1,4
"1285","fa064e1e385cfa04ef9ea6fb76dbec8cda2f829e","D",1,14,7,1,6
"1286","7576489964abaa65050d0c3d3dd05df96d81634f","D",1,14,4,8,2
"1287","3f9ba59edae6fc41aa56cb6dbda9c4accae167cd","M",1,14,2,5,4
"1288","83ab1680af7cfc4978179004750e7120b24e37e9","D",1,2,2,1,4
"1289","83ab1680af7cfc4978179004750e7120b24e37e9","D",1,2,3,1,6
"1290","44fbb5de8a4b53a439ce3ab57de6980f76f68ef2","S",1,14,2,22,4
"1291","9b040bc518a4eb32b010c73b858a5db5fbd45e42","D",1,30,2,1,8
"1292","9b040bc518a4eb32b010c73b858a5db5fbd45e42","D",1,30,3,1,3
"1293","d8099df85b5a55974461ad60e0856f7e3450d68c","M",1,20,2,8,2
"1294","917abe3f0a9edba194746654a0830d25df3c640c","D",1,14,2,1,34
"1295","cf156cf77f8f05599b09d73ebb3f43b8c48c61a4","D",2,10,4,1,5
"1296","cf156cf77f8f05599b09d73ebb3f43b8c48c61a4","D",2,10,7,1,3
"1297","cf156cf77f8f05599b09d73ebb3f43b8c48c61a4","D",2,10,8,1,9
"1298","2dc832cab53922c54f5338c21cb85d69fafa6701","D",2,10,7,18,4
"1299","2dc832cab53922c54f5338c21cb85d69fafa6701","D",2,10,8,18,7
"1300","175c9b15d6371b28f698f2a8c156beeed377f9eb","D",2,10,3,1,4
"1301","6d6b6f95f5a8de79dcf543d34c5efdc56d339d0a","D",1,24,2,2,3
"1302","6d6b6f95f5a8de79dcf543d34c5efdc56d339d0a","D",1,24,3,2,5
"1303","137ebe457f7fb92c1b5a572e96e6b9e9aef2527c","D",1,22,2,1,12
"1304","137ebe457f7fb92c1b5a572e96e6b9e9aef2527c","D",1,22,4,1,6
"1305","59f34d6e38de6da4ceff3953c84378e0d9b58961","D",1,24,2,1,14
"1306","59f34d6e38de6da4ceff3953c84378e0d9b58961","D",1,24,4,1,4
"1307","5907ad7951a5c73b8ac334d66b54f3204c370b3c","D",1,10,2,1,1
"1308","5a4598d9a0f2f14e41d0b90a1e8c0512b76237d7","D",1,32,2,1,3
"1309","5a4598d9a0f2f14e41d0b90a1e8c0512b76237d7","D",1,32,3,1,5
"1310","0836808312e0ec15e623d8033689da24daecfc4c","D",1,2,2,1,10
"1311","f2f65df9ff49c0e363ce77638d093dc1c366935c","D",1,8,2,1,6
"1312","ce57e735dd1f99e4a6f6c99416239a46867913e1","D",2,24,5,1,3
"1313","ce57e735dd1f99e4a6f6c99416239a46867913e1","D",2,24,7,1,6
"1314","f593123963abd94ee52ae49b679ffd7a01bef300","D",2,14,5,1,17
"1315","0c34530ecdf80450d9b0faf2e957104ad83f8e32","D",2,14,5,1,13
"1316","596dfbd00939b05f9fa3e41448c2bf087818f3f5","D",2,14,5,1,11
"1317","cc5a39c581b96c159169bd2ba7e5d038cb9e72a4","D",1,30,3,1,4
"1318","e578e9b50df51b6bfbbb6a558d6a69015eb300af","D",1,12,3,11,2
"1319","801f75c9d7b0342900deae2d279dff1f4e2b7f21","M",1,14,4,4,3
"1320","bef780b08c8b3474b7ca9e567f9955c3e1823af3","D",1,28,2,1,1
"1321","bef780b08c8b3474b7ca9e567f9955c3e1823af3","D",1,28,3,1,5
"1322","05028ac87af3bf4e641d17ffbfbacc6bbdcc7f9d","D",2,6,5,1,4
"1323","d97af781d143da1ee0b492502c686aa59d2d25e6","D",2,4,5,1,10
"1324","7da7abcd00ebd156c60bab5439f5b4ac32a47adc","S",1,2,7,1,3
"1325","ac7b2b65f88f61ffe17ed713437f1d21019f1b37","D",1,30,2,1,7
"1326","7661cce068c2245b35f6cd8923c37684042b0496","S",1,16,1,1,3
"1327","7661cce068c2245b35f6cd8923c37684042b0496","S",1,16,4,1,3
"1328","4eaa58619fe9bb81b6454ee3373183e80d8e12ee","D",2,28,7,2,3
"1329","51cd83fddd69f4152a3763ea34e987e81adb380c","D",2,28,5,1,3
"1330","51cd83fddd69f4152a3763ea34e987e81adb380c","D",2,28,7,1,4
"1331","efaae4bab488e24baf7d838454aac90e8d1cd902","S",2,26,5,1,4
"1332","e17d5557ebd5224ccf6dc9ca158bd65a546c4ff7","D",2,32,5,1,63
"1333","be879c1e67c15c7e58dec3d7c39915541269fc1a","D",1,14,2,1,8
"1334","be879c1e67c15c7e58dec3d7c39915541269fc1a","D",1,14,3,1,7
"1335","3a5500565eb826024918e3f225bf6e86b299f2be","D",1,8,2,1,4
"1336","3a5500565eb826024918e3f225bf6e86b299f2be","D",1,8,5,1,5
"1337","3a5500565eb826024918e3f225bf6e86b299f2be","D",1,8,7,1,11
"1338","3a5500565eb826024918e3f225bf6e86b299f2be","D",1,8,9,1,9
"1339","e767bb6f5578d27b60168b6462d2a725b9ba02b0","D",2,16,4,1,5
"1340","e767bb6f5578d27b60168b6462d2a725b9ba02b0","D",2,16,5,1,4
"1341","a4de5631ee8f98120dbfa5f10425bfdfdc2c5ee5","D",2,2,5,1,6
"1342","d1f1c14ff129b4bb382258217849be737adf9cbe","D",1,28,2,1,3
"1343","d1f1c14ff129b4bb382258217849be737adf9cbe","D",1,28,3,1,4
"1344","8f338e7b7cf604ad064e28cab392a7cf2571bc42","D",2,2,5,1,11
"1345","badd60beea2f58fb773d567f3f88d65c2b1da3a6","S",2,22,5,1,7
"1346","5aa1f200ceded3ce065de0c44ba65644dae9f4b0","D",2,4,7,1,6
