"","id_jednostki","klasa_pr","sek","woj","zawod_kod2","wolne_miejsca_cbop","jedna_zmiana"
"5436","49b88671a7af2de5cdd973edbf528c5608901cc4","D",2,2,9,6,TRUE
"5437","78f41c0efdda40bea2631c73daafe3c63bd36ecb","S",2,24,8,1,FALSE
"5438","79b11d112d7696c1f1c912f50cedfb68c1e978d6","M",2,24,5,1,TRUE
"5439","0607af1ef31893276d1d26bc1310d47a8da94ecb","M",2,24,7,1,TRUE
"5440","34801841cbdd58811dab2998940fe0b9362b2497","M",2,24,5,1,TRUE
"5441","0299c8cbcaa9dc6963188e3a78235da331c00945","M",2,24,5,1,FALSE
"5442","33525e3c42b223cfd07fdc9ad6f80159cd8c83c6","M",2,24,5,2,FALSE
"5443","00c33f007ae8edf6887487b22b7db8455461bed6","D",2,24,3,1,FALSE
"5444","1c866db8ecab7acf7c3a463c372b4e5663034e68","D",1,24,2,2,TRUE
"5445","6453602bd9eafd00b360f48d2ff20fe0454e0a22","M",2,12,5,1,TRUE
"5446","2c15f3c5ff6da879900ba4fb17fe80a236d899a8","M",2,24,7,3,TRUE
"5447","cdb859b3264fc092a8b3615f654d8813b42409e6","S",2,24,5,2,TRUE
"5448","cdb859b3264fc092a8b3615f654d8813b42409e6","S",2,24,9,1,TRUE
"5449","8c85609a68be67a98e58e8b9ddeb952bcc5aa46b","D",1,24,5,1,FALSE
"5450","98c70a6993fe7c4c3464d4c5b18cbd722ed938fd","M",2,24,5,2,FALSE
"5451","98c70a6993fe7c4c3464d4c5b18cbd722ed938fd","M",2,24,5,1,TRUE
"5452","2dea6c949bf4f20c2362f71f6c85f43d6e860f6f","S",2,24,9,1,FALSE
"5453","d85533e1c2fc04e41fa310677f581887ba1445cf","S",1,24,3,1,TRUE
"5454","dcdaa7a807fc6918f000fc144a9ff8d42881ef58","S",1,24,4,1,TRUE
"5455","dcdaa7a807fc6918f000fc144a9ff8d42881ef58","S",1,24,8,1,TRUE
"5456","6dd74dcf454acba582ea6bf935529d5211482609","S",1,24,4,1,TRUE
"5457","463072b205d2b21e710a03f3689747d406709b41","S",2,24,7,1,FALSE
"5458","fc14ec69654da5ffc7471ba7dd11a10e26be1943","S",2,24,5,1,FALSE
"5459","dad9dd84b6df797298710a1f59224305df7c71ee","D",1,24,2,1,TRUE
"5460","dad9dd84b6df797298710a1f59224305df7c71ee","D",1,24,4,1,TRUE
"5461","463c00f83775ada742b30708da3439686e8c526a","S",2,24,8,1,TRUE
"5462","8c5f0616b979e95c9f5b9ef450badfd94ac6eb7d","M",2,24,7,1,TRUE
"5463","8642f363791491ddcefcb549b7352ca6786778ec","M",2,24,5,1,FALSE
"5464","02daa6afde12695165741fa174716069b0124e6d","M",2,24,9,2,TRUE
"5465","387567c539b948d29241b7c1fadc71c5d24c7404","M",2,24,7,1,TRUE
"5466","387567c539b948d29241b7c1fadc71c5d24c7404","M",2,24,9,1,TRUE
"5467","d2bf30711193f929857147775b1cc72218458f06","M",2,24,7,2,TRUE
"5468","4acbf879a2b3e04efdecc32a5ccd5d71ae6b19df","S",2,24,7,2,TRUE
"5469","62d9adc183a3ab1ef5fe6596205a49ef6e556618","S",2,24,7,5,TRUE
"5470","62d9adc183a3ab1ef5fe6596205a49ef6e556618","S",2,24,9,1,TRUE
"5471","bd21a06988b22387fe9fc3a779d769dd2ebc0101","M",2,24,7,6,TRUE
"5472","c217cdf9ffddfe9dbab8ecd266d590b448569403","M",2,24,8,2,FALSE
"5473","56dc04eab406cced2cb91871ef23129307b7ea64","M",2,24,3,1,TRUE
"5474","fbcd6025d8388b0050b04c498f1fbaa9aa9e3781","M",2,2,5,2,TRUE
"5475","d4bfa7ddfd80b53cc19e38ca7b8801e3754289f1","M",2,24,7,4,TRUE
"5476","d4bfa7ddfd80b53cc19e38ca7b8801e3754289f1","M",2,24,9,1,TRUE
"5477","a0f6ab6970c764c2017d265db93ca7e1a94dd94f","M",2,24,3,1,FALSE
"5478","a0f6ab6970c764c2017d265db93ca7e1a94dd94f","M",2,24,5,1,FALSE
"5479","d06aac5081c2dc9219b6b33197223c0c97efba48","S",2,24,3,1,TRUE
"5480","d06aac5081c2dc9219b6b33197223c0c97efba48","S",2,24,7,2,TRUE
"5481","fc6866d61610295dd09aa1057593baae7bfb9ea1","M",2,24,5,2,FALSE
"5482","22729342e9290b5889efb57bbd6a55bde2d7b3ff","M",2,24,7,1,TRUE
"5483","2a1bd01e2b3e42b4f5181bf9c778d2740d248a40","D",2,24,2,6,TRUE
"5484","eb80286931449b9ae1f3a45bd0c240c9454b93ae","D",1,24,7,1,FALSE
"5485","bc7d4624751fe6082dd38597737d79b0bae156c3","D",1,24,2,1,FALSE
"5486","505073d75fdb4ca829d2f5a38951c93f4c17fead","M",2,24,3,3,TRUE
"5487","bf0b44e1021aa65d107f968a0e9e8f808a5a8f8d","D",2,24,7,2,TRUE
"5488","a2a19f66461e1bdbb46356f14a5fa4a37c0b2791","M",2,24,7,1,TRUE
"5489","5e28fe4abbde523e10301abf727b52d8b9eaef2c","S",2,24,5,1,FALSE
"5490","5e28fe4abbde523e10301abf727b52d8b9eaef2c","S",2,24,9,1,FALSE
"5491","7c4f86660fb97d0943c179265699263466db4f8d","M",2,24,8,1,FALSE
"5492","7092395453e84ebae0ad1db405827ce1cf3b0560","M",2,12,7,1,TRUE
"5493","61bbedbb00686ead4ce33f2e9f3bb26978de5665","M",2,24,7,1,TRUE
"5494","79ccc3518e0c03f6edeae471ccd0cb987a3b84ee","M",2,24,5,2,FALSE
"5495","a6b87fe9394f72a86c35eddfbb71a5c8519632ef","D",2,24,9,10,FALSE
"5496","699ef1fbeb016e03a85721f707416ece493d7697","S",2,24,2,1,TRUE
"5497","668f18c5ef051308b8a00758254c7ecc5c7e50ee","D",2,24,8,10,FALSE
"5498","ce8784134111c716a634aa5097b49158475e2de6","D",1,24,5,1,TRUE
"5499","53c7eb0b284d44c4ca4de21e139db0191e780591","S",1,24,2,4,FALSE
"5500","a4b1a33ea0600f7b18d570de64d9cb17dc3ce42e","M",2,24,3,1,TRUE
"5501","6a7fe5310e6df6870192d484a385fb8758757305","S",2,24,2,1,FALSE
"5502","24d4834ede9c5c79f0e5071a3170f0429910b255","D",2,24,3,1,TRUE
"5503","24d4834ede9c5c79f0e5071a3170f0429910b255","D",2,24,7,2,TRUE
"5504","3b86ee19128edaa35267baba34e736d0d3cdb401","D",2,24,9,1,FALSE
"5505","f6a56cb504b01b8ddf08b3b7550b79659a3462fe","D",2,24,4,7,FALSE
"5506","f6a56cb504b01b8ddf08b3b7550b79659a3462fe","D",2,24,9,40,FALSE
"5507","f08316b2d3c1f064d3c697837084d6ddddc22696","S",2,24,5,2,FALSE
"5508","aee1da39e21d550be0d75d809fcb1e9d2f559e78","D",2,24,7,4,TRUE
"5509","0891967c367cbc99c5237fe56272db33c59e6c7a","D",2,24,7,5,TRUE
"5510","0891967c367cbc99c5237fe56272db33c59e6c7a","D",2,24,8,2,TRUE
"5511","0891967c367cbc99c5237fe56272db33c59e6c7a","D",2,24,9,1,TRUE
"5512","1fc73c59aa9e19a8b7d62204889c735fc410804c","M",2,24,5,1,FALSE
"5513","628bb8c71a1e2a1c1491b3355d51839d1d3bab9f","S",2,24,8,1,TRUE
"5514","f6f41dc7adc03f40f6efadb8425143ab78689fc3","M",2,24,5,1,FALSE
"5515","70380b84b6a0d656957925516473e590ed6247e6","D",2,24,2,1,TRUE
"5516","8febbf0369080832f8ec05c7741df43fa77149dd","M",2,24,4,1,FALSE
"5517","12d20e554118aa4ae4c791fbc0e7c49de5ee6934","S",2,24,7,2,TRUE
"5518","3b9c3727fb087bd0bd28b27039dc8ce2f63d6e08","M",2,24,5,2,FALSE
"5519","63e3cf374d40420cb0d9d7a3afa8a55ab1d079bd","D",2,24,3,1,TRUE
"5520","63e3cf374d40420cb0d9d7a3afa8a55ab1d079bd","D",2,24,8,1,FALSE
"5521","8ee6ff346368c337905e92af5d914c9558e4cfd6","M",2,24,7,5,TRUE
"5522","c4218721aa748f60d5243005048eab6f46e4db41","S",2,24,5,1,FALSE
"5523","dbdb278feadad69720c0702b8977bfa20cd214b7","M",2,24,9,1,TRUE
"5524","e01d2a0549b54d47a27cc4f282c7a887dde63e19","M",2,24,8,1,FALSE
"5525","31015a09e43186d56868806f5f23fd5e1954cec7","S",2,24,7,1,TRUE
"5526","b83a4c3a4f4db23f010315b4e1734f3708a9f419","M",2,24,7,1,TRUE
"5527","e261201ee00e90561b69297758862d6e8a42ee92","M",2,24,5,1,TRUE
"5528","bb9c8d8811f985ad3026515c123069fa2ae362dd","S",2,24,4,1,FALSE
"5529","bb9c8d8811f985ad3026515c123069fa2ae362dd","S",2,24,7,1,TRUE
"5530","f5049cc798d9420881bb48d3f569156ebbfea34a","S",2,24,4,1,TRUE
"5531","c851c17584a8dd89730ae85d3d3dfab50f5b3147","D",2,24,2,1,TRUE
"5532","b597cbe391262c9e6be3ed32a7919d6a94c4ef53","S",2,24,8,2,TRUE
"5533","1841c27ae70d480ef3a40e155d2bd8b6f12c5a57","S",2,14,8,1,TRUE
"5534","9532a8865a4f22ae0db8e728159d5632d4cdc503","D",2,32,7,2,FALSE
"5535","8b0dc2d0b2bafb9ad09ad24af75b152f6073083a","M",2,24,7,1,FALSE
"5536","6bb5886e8e6c72577d9049f2921168ec8f5903c2","S",2,24,5,2,FALSE
"5537","f21aed8caa1df6dff533d79f2dd5a1f6e73fc908","M",2,24,2,1,TRUE
"5538","0ec232273ab58ff03f27cfc7cf514f8eb970a6f5","S",2,24,9,2,TRUE
"5539","aeca6bc6851b6af9faab0a2ba88c0c6314894722","S",2,24,7,1,TRUE
"5540","aeca6bc6851b6af9faab0a2ba88c0c6314894722","S",2,24,8,1,TRUE
"5541","70c75548de7971c2ab4363e30ff7e86578f4e7dc","D",2,24,4,1,TRUE
"5542","d648b3b1da81ca85fc28b215e59918cb827ac687","M",2,24,5,1,FALSE
"5543","bda5479669a42a04fba4c42ec03ac8cf408e6b7f","S",2,24,4,1,TRUE
"5544","15d0b7edf22c2ed5ed473974bf5bb0014af34914","D",2,24,4,1,FALSE
"5545","15d0b7edf22c2ed5ed473974bf5bb0014af34914","D",2,24,9,2,FALSE
"5546","3c83ee6db7f9028a6fe65e954b6cfc9a93477dc3","M",2,24,5,1,FALSE
"5547","41f00a7d6c820952e84191a449717a685ffe1310","D",2,24,2,1,FALSE
"5548","0cf83ee5ac8faf015f4df3cc1e8f0c45198fa60b","M",2,24,7,1,TRUE
"5549","d6807ac9e4a849ddc89e46355909fdcccf0d95ad","D",2,24,4,1,TRUE
"5550","cd6ea8a8eb672ca28a516284f05512c06e9aa51b","M",2,24,8,1,TRUE
"5551","c6675047f899afc3a874d8dc0b713d5e50fcca0b","M",2,24,7,1,TRUE
"5552","2fcb86c5a36cda128b8c2160065f6946a1970e41","M",2,24,5,1,FALSE
"5553","42f86db51a384c51a98cd648acf90296814478fa","D",1,24,7,2,TRUE
"5554","e878812951a2205f08c20da64d00fa1a7764d58d","M",2,24,7,2,TRUE
"5555","2fb7b291e85d26ba331a7826af8d99c70a6cfd66","M",2,24,4,1,FALSE
"5556","274e564cfe28936c750c813cead5a5b296aadff5","M",2,24,7,4,FALSE
"5557","e1a7545cb819679724bbd9c33db0e8c1c61671d5","M",2,24,4,1,TRUE
"5558","404d331dbdc55af1fe192208f0548a55849c3743","M",2,24,5,1,FALSE
"5559","d259dc46c470f66c2623be69f651dd3737f980e3","M",2,24,5,3,FALSE
"5560","9eb17a1436577ca3138486da814ab4b07554b5c5","M",2,24,5,1,FALSE
"5561","98f7633a3de9ae4cb25a6763b34df380efc3fa06","S",2,24,5,2,TRUE
"5562","7d6c6c06299ca78b0b5333d5dc322a12d7448f96","M",2,24,8,1,TRUE
"5563","6b49289975208c654a72d224ea4d3f346e4cc423","S",2,24,4,2,FALSE
"5564","53166ceeef5661bb4e777bed4a1dce1812424639","D",2,24,7,1,TRUE
"5565","40244b2ea5dc81cb6f4f24f8c0bb899ccefd57c8","M",2,24,9,1,TRUE
"5566","87c3f598b6bae78c824b98db4a59188e23eab9f9","S",2,24,8,2,TRUE
"5567","22a126b2660dd19c81df170fd8a777a61ae4523c","M",2,24,5,1,FALSE
"5568","803b594cf531ab3350e457d399da913685e6f251","M",2,24,2,1,TRUE
"5569","803b594cf531ab3350e457d399da913685e6f251","M",2,24,5,1,TRUE
"5570","9a8f9645b52aa633d4cb53aef3f127837c833dbc","S",2,24,3,3,TRUE
"5571","62c1cb101365be19b76d3f317d9259bfc070a1f5","S",2,24,4,1,TRUE
"5572","a74f7e22a1e19208e5521cb6c3a4ed072e801f8d","S",2,24,4,1,TRUE
"5573","f0c0749b95f53170749a633e16a4f910adaf484b","D",2,24,7,40,FALSE
"5574","f0c0749b95f53170749a633e16a4f910adaf484b","D",2,24,8,37,FALSE
"5575","f0c0749b95f53170749a633e16a4f910adaf484b","D",2,24,9,10,TRUE
"5576","ff00f74c726bbf5bb12d27d4fe637d5a9e80a1dc","S",2,24,8,2,FALSE
"5577","e66ab7586c0c11df02a1232ded481bb304d11a2d","S",2,24,9,5,TRUE
"5578","76655fa3a18d2383c3ab9d71b8bbded9e9725aa6","M",2,24,4,1,TRUE
"5579","76655fa3a18d2383c3ab9d71b8bbded9e9725aa6","M",2,24,5,1,TRUE
"5580","76655fa3a18d2383c3ab9d71b8bbded9e9725aa6","M",2,24,9,2,TRUE
"5581","a59164f9f38509587c4178969abc9a39478699d6","S",2,12,9,1,FALSE
"5582","94574adc8f6c9164db06d872d3b20fee90ca2f3b","S",2,24,9,1,FALSE
"5583","352b9d2f21c43dea732e35cf9e670ade5045e963","M",2,24,7,1,TRUE
"5584","be8951bbc1a2614b87e09c698c3645f1de32926f","S",2,24,7,1,TRUE
"5585","011b0d7ca93c63c26cad79100f5be59b71bbf9fa","M",2,24,9,1,TRUE
"5586","f41ebf8eb7db01e480a5f494e55077198d2c1953","D",2,24,4,1,TRUE
"5587","f41ebf8eb7db01e480a5f494e55077198d2c1953","D",2,24,5,1,FALSE
"5588","f41ebf8eb7db01e480a5f494e55077198d2c1953","D",2,24,8,1,FALSE
"5589","7607169e2e1e5722372ea2a479a0d8d2fc738578","M",2,24,5,1,FALSE
"5590","7607169e2e1e5722372ea2a479a0d8d2fc738578","M",2,24,5,1,FALSE
"5591","097ddae86abb7dc8cd578e54f2ee3c5dcc32ca0e","S",2,24,4,1,TRUE
"5592","097ddae86abb7dc8cd578e54f2ee3c5dcc32ca0e","S",2,24,7,1,TRUE
"5593","fccbcd55833f9c6efd55cdda824983425835337b","M",2,24,5,1,TRUE
"5594","c0e573e5fa3b5258c30cb3f23cb07888e8ae2136","D",2,24,4,1,TRUE
"5595","6060c2f2b123903593828c8275ac04f99e7f5cb7","M",2,24,5,2,FALSE
"5596","f9c61da1bf6a81ec83970ef0a5242a4ff7705f6a","M",2,24,7,5,TRUE
"5597","f9c61da1bf6a81ec83970ef0a5242a4ff7705f6a","M",2,24,9,5,TRUE
"5598","8f28983fe640397cfcd77b985ee9e0b43f7754ef","S",2,24,4,1,TRUE
"5599","e324a3dcd99315f7e6ba2d5d9b710051cb9aebff","S",2,24,7,2,TRUE
"5600","cfe74d576dd717ca526d84f674ade6fec10d914e","M",2,24,2,1,TRUE
"5601","4e2786a72b6cfb4d50111b85e6d678531ce1e228","M",2,24,1,1,FALSE
"5602","4e2786a72b6cfb4d50111b85e6d678531ce1e228","M",2,24,5,1,FALSE
"5603","03dfcec0a701030d99db80c2324ec9d378d39589","M",2,24,8,3,TRUE
"5604","1344443eed6792cef4d79269c7dfd2cf69633f6e","M",2,24,3,1,TRUE
"5605","07d7b95d1727e0bd030e64c0026b2ba90769f3b3","M",2,24,7,1,TRUE
"5606","11de2bf8f01e27b77031d7027493a988e80d67fa","D",2,28,7,6,TRUE
"5607","ebbda547ec02c7ec852af1138856856ad65277e1","S",2,28,7,3,TRUE
"5608","40968c20adc7cdfc869897cca8031f8f824bf106","M",2,28,5,1,TRUE
"5609","dfe7228dc53f85658ef72fca1451581b4d1bc8ca","M",2,28,3,1,TRUE
"5610","411dd12da97bd39566f0d1c3d197ef3b0249cca0","M",2,28,7,1,TRUE
"5611","f24d21a746dd30d21d7d4f5cf619deebd7876fd9","M",2,28,8,1,FALSE
"5612","72ab2ed8665667254dcc5d18a55b92759c85e3a9","D",2,28,9,26,FALSE
"5613","4d6a02348a408005a5140aef619c4bcb0b1eb8eb","M",2,28,5,1,TRUE
"5614","e5965b38e5bf5e7cc0ace8ddd0153391de258203","S",2,28,2,1,TRUE
"5615","0d3a4b3eb58c3154e4ee15c9d45a6dee0578d087","M",2,28,9,1,FALSE
"5616","84e7c54d770d4acce845a72c0acebb029651b928","M",2,28,7,4,FALSE
"5617","9b057fb000affde4d28a4720107a3121e9f8ad62","S",2,28,2,1,FALSE
"5618","9b057fb000affde4d28a4720107a3121e9f8ad62","S",2,28,3,1,FALSE
"5619","9b057fb000affde4d28a4720107a3121e9f8ad62","S",2,28,5,1,FALSE
"5620","3bde5831e2675404fc56eaf0ac314d9c4c3637fd","M",2,4,4,1,TRUE
"5621","20df1a1d493dd0dcb3701c85cbc95fc5fc30114b","M",2,28,9,1,TRUE
"5622","0a0bdcbeb9751e68a2e1966814928d0c0948f2a6","M",2,28,5,1,FALSE
"5623","aa3706046281d046688e3b827e0d93ff32388eb8","D",2,28,3,1,TRUE
"5624","aa3706046281d046688e3b827e0d93ff32388eb8","D",2,28,7,10,FALSE
"5625","dcf543fd00be0f8c39c02eb18702b179e436e0cd","M",2,28,5,1,TRUE
"5626","5df988a4523c56ddc6427afefad60ce75f55a4bc","M",2,28,7,1,TRUE
"5627","8dba16bc04374eabc7ff5ddd4b4858b38a6ad2d2","M",2,28,5,2,FALSE
"5628","011d7979592fc273e45ab2c06a5596f4ddd189eb","S",2,28,5,1,TRUE
"5629","011d7979592fc273e45ab2c06a5596f4ddd189eb","S",2,28,7,1,TRUE
"5630","011d7979592fc273e45ab2c06a5596f4ddd189eb","S",2,28,9,1,TRUE
"5631","a0ec51406d1bee572637c71b366906aeccafa1d3","S",2,28,8,1,TRUE
"5632","260e95495a89e8cde9243f94ab75a3f151a055dc","M",2,28,5,1,FALSE
"5633","21e9a958fe84e0655cf460aed6eeadd3b6a4fb42","D",2,28,9,1,TRUE
"5634","67719f4e902c242beebea24dd191f9e7b406ad29","S",2,28,5,2,FALSE
"5635","e067b71e3acbf0d88916aa1844c14957e90a8111","S",2,28,4,1,TRUE
"5636","b3d95f339c2c265e2377795bd45b60fc3d7d029c","M",2,28,7,2,TRUE
"5637","93d46642a4264e954844bf8e90eea1d9a69b3016","S",2,28,7,2,FALSE
"5638","bfd0da0bfab762593fc9575befcd982250b43129","M",2,28,7,1,TRUE
"5639","5b09868e98c375957c0a4f04d9f331bdc15ab2fe","M",2,28,5,1,FALSE
"5640","02e2bd1b512f97a6ca7a73b47fa3dcf064d6f338","S",2,28,9,1,FALSE
"5641","0b56cf79f8aeede7fbc0dfb1763b4d9bbfc69dac","S",1,28,7,1,TRUE
"5642","0ba140f717a96a822a2204451b59c5df9f0e3684","M",2,28,7,3,TRUE
"5643","e3a9593604e563c781168751559c67e6bf2ab5eb","S",2,28,7,1,TRUE
"5644","b1b28df195d92013876ae4cc3d7883757def6002","S",2,28,5,1,FALSE
"5645","970427548c9703c4683ebaca9e9ae0046f4dd2b7","M",2,28,7,2,FALSE
"5646","bbceb7cc4cccae7942351ae45bb928785c9ba329","M",2,28,9,1,TRUE
"5647","3a23cbfdc81159a518ea8760e3096e37fbc3b99b","D",1,28,9,5,FALSE
"5648","a0f0d316eafcc6153dcaac79b36f9a075624b0db","S",2,28,7,2,TRUE
"5649","ac7f147875ec005f44c4da2a17576eacb0176d10","D",1,28,4,1,TRUE
"5650","a33fcbbada6841741e49c4059cb09a54f1ae050a","M",2,28,8,1,FALSE
"5651","e914c75514be497d32c758635ff6af279928a7a4","M",2,28,2,1,TRUE
"5652","169139eb3a4e7aa3dd86fa8aa55d1f005f9d78f4","S",2,28,5,1,FALSE
"5653","e04c3c598e70a3f97c4b72f7b6d69e417cdbbceb","M",2,28,8,2,FALSE
"5654","9ad1c8f77216c5558dcef1a2845b05ff5f47e1c6","M",2,28,5,1,TRUE
"5655","b5393054456c84824bbe97fcf68dba6a0257d1ea","M",2,28,5,1,TRUE
"5656","c0d97dbf48509e8bc83ce7c94e9b2ce021b7d45b","S",2,28,2,1,FALSE
"5657","c493a67052704c233fe35828946d718d75ebe74f","M",2,28,9,1,TRUE
"5658","018bdcb399255eccf1b1671a6e285c2775661a6d","S",2,28,9,1,TRUE
"5659","d598255ec4589b65e3a4bff6e1421bec8ed5ee87","M",2,28,9,1,TRUE
"5660","20d1fa6e163fbad6c08d0ffc6b467e7d7790e006","S",2,28,4,1,TRUE
"5661","6512f5069a6f0d68fe41e454bff0b6a7e4690887","D",2,28,5,1,TRUE
"5662","6512f5069a6f0d68fe41e454bff0b6a7e4690887","D",2,28,8,5,TRUE
"5663","57a002aa66940660a4ca925b25fa913984dcbc30","M",2,28,7,1,TRUE
"5664","59bf8ffcbc18b2017af77526e4e93fb9a8850a40","D",2,28,9,3,TRUE
"5665","b5cb365e7ef2359c880180f8731aab9e31c4ce2d","M",2,28,7,2,TRUE
"5666","b5cb365e7ef2359c880180f8731aab9e31c4ce2d","M",2,28,9,1,TRUE
"5667","2faa9693144b48707734064248a14e6df9b12aab","S",2,28,9,1,FALSE
"5668","64bfbc92b0050770513a70e0ba4f7d2f022781b6","M",2,28,9,1,TRUE
"5669","d8370fcb9ad0b452a512892284fc3fb06652118f","S",1,28,7,1,FALSE
"5670","8344dbe3239f236dffe159fa1015129f2ae0b635","M",2,28,5,1,TRUE
"5671","2968ce2e5f5055241856f574bb67d37fa7642656","S",2,28,7,2,FALSE
"5672","6c640977ffffed27326e696c503793d1e3f15c6a","S",2,28,9,2,TRUE
"5673","b667daad3a522b5ad5d034d0deccad4a4702ed38","S",2,28,5,3,FALSE
"5674","9bbc94db654f546fc1e68f34f3089f69404d0007","M",2,28,9,1,FALSE
"5675","2bbd4a09e7e06bd9a954d542fd8f5d7b3a60acbc","M",2,28,9,1,TRUE
"5676","2ddb2016bc9bc97390f11dd11a61a2f6a03b7bed","M",2,28,7,1,TRUE
"5677","1bd664d8f90fccc6f72d9c9341f63adb71337cf1","M",2,28,7,1,TRUE
"5678","0ff2cd4ca2da195d9c40a99773d8b727130c04f6","S",2,28,4,1,TRUE
"5679","0ff2cd4ca2da195d9c40a99773d8b727130c04f6","S",2,28,8,1,TRUE
"5680","0ff2cd4ca2da195d9c40a99773d8b727130c04f6","S",2,28,9,1,TRUE
"5681","526e6fb4d81986a295538dcac07afd7a61df121e","M",2,28,8,1,TRUE
"5682","ad4aef09a2bf6e2e00f791f1affacaac90f2e087","M",2,28,5,1,FALSE
"5683","ff3b3beeac95ddcc7735caa0b47a2a9f02103404","M",2,28,7,1,TRUE
"5684","b38b0f20e1c6a32aeaca454d0a96399f2d7d7fd7","S",2,28,9,5,TRUE
"5685","71fb5bcb8f6cd8d14ef71f26cb58aaafeefe412d","S",1,28,2,1,TRUE
"5686","71fb5bcb8f6cd8d14ef71f26cb58aaafeefe412d","S",1,28,3,1,TRUE
"5687","129399202de75ae8e693f2212d456cb5b1603545","D",1,28,2,1,TRUE
"5688","a932bfcf357b189bc0885e8987cd2d6375387807","M",2,28,8,2,FALSE
"5689","8c4f91711b113f63718a0105424e68a0acbe1eee","S",2,28,9,1,TRUE
"5690","592c91ff98a6918d5482fc4af0c9aa442ac6591d","M",2,28,7,4,TRUE
"5691","fe276cc9dd6b5820b03b4b7047885429d499ac4d","M",2,28,8,1,TRUE
"5692","6fdbce53be6feb14e0e10e3a68550f7493313d7e","M",2,28,9,1,TRUE
"5693","6e8426f7f2afcb159f10241bbb9d07a1ae1b9af7","S",2,28,5,1,FALSE
"5694","830ac15905fc61e32be64ce798c39d1d5ae6c54f","M",2,28,3,1,TRUE
"5695","5e187eeeb2c8cd3404e4ab8f21569299c552fb19","D",1,28,9,1,TRUE
"5696","01a58f4678acc5c82457663def98cd9888f172b5","M",2,28,8,2,TRUE
"5697","4f658d937704d544b8997a93693e3db32794a7ff","S",2,28,4,1,TRUE
"5698","4f658d937704d544b8997a93693e3db32794a7ff","S",2,28,8,1,FALSE
"5699","3fb1656167b7b2920cdbfa959f0b9c0f82dc97a2","M",2,28,7,3,TRUE
"5700","46589e7cea7c407ac2656b736424106d968f92cd","D",2,28,9,1,TRUE
"5701","ac27e36eda66508d544e6e6dd2fad2c9900e3877","S",2,28,7,3,TRUE
"5702","c003cace6c3566cb10b337b04c1b910f62aa7c2d","M",2,28,9,1,TRUE
"5703","5e7f3c956b5cebcd62f2ec6dc36d4d0cb37e4de1","S",2,28,5,2,FALSE
"5704","76a0b62d725020756ed76b87ab8022b0ba49f610","M",2,28,5,1,FALSE
"5705","5320b1548a2b573dac9ce7399720356afd771265","D",2,28,7,3,TRUE
"5706","5320b1548a2b573dac9ce7399720356afd771265","D",2,28,9,1,TRUE
"5707","a31e872afec03ac41b8c15e37575b395a8909589","M",2,28,4,1,TRUE
"5708","a31e872afec03ac41b8c15e37575b395a8909589","M",2,28,8,2,FALSE
"5709","b14b3458b3dedd30fdc3e7565fd69f1011f7dd26","S",1,28,2,2,TRUE
"5710","9474985926820683b4db0e27b6d7682ca575320f","M",2,28,1,1,TRUE
"5711","5c10fc552ced9341208e8864d5f435a730488d0f","S",2,28,2,6,TRUE
"5712","5c10fc552ced9341208e8864d5f435a730488d0f","S",2,28,2,3,TRUE
"5713","5c10fc552ced9341208e8864d5f435a730488d0f","S",2,28,5,1,TRUE
"5714","36d01867137e35af35abb680dc118a93d99f5a2e","S",2,28,9,1,TRUE
"5715","8b25cc6c295a8392c9025d253add29607a74addf","M",2,28,5,1,TRUE
"5716","6bd2559f9e6337f97dc1cc0b6e944e5443631a55","S",2,28,2,2,TRUE
"5717","ac26be89237c360c485a7316afad82ac3a8e457d","D",2,28,5,10,FALSE
"5718","ac26be89237c360c485a7316afad82ac3a8e457d","D",2,28,5,43,TRUE
"5719","ac26be89237c360c485a7316afad82ac3a8e457d","D",2,28,5,41,TRUE
"5720","075b62867f702b40cc8f796462c87eaf85f1c850","M",2,28,9,1,TRUE
"5721","a37999ba3078538944df80cbbdb619416a70a88d","S",2,28,7,11,FALSE
"5722","6fbb02341b2a58273b752eb084320651aa26120a","M",2,28,2,1,TRUE
"5723","f5f213275788a012e324e5a9c174eb5c330b9389","S",2,28,7,2,TRUE
"5724","f5f213275788a012e324e5a9c174eb5c330b9389","S",2,28,8,2,TRUE
"5725","a17579a959b943a799152045723eec08a18eea7c","M",2,28,4,1,FALSE
"5726","a17579a959b943a799152045723eec08a18eea7c","M",2,28,8,1,TRUE
"5727","3a0c2918d323d3fab055c77696d52e291c171c4f","S",1,28,5,1,TRUE
"5728","46817e91e5292bf4131b9def3072541f28230022","D",2,28,8,10,TRUE
"5729","46817e91e5292bf4131b9def3072541f28230022","D",2,28,9,5,TRUE
"5730","c9362aa004608b9d18c826e8c7bacc89881a2c5f","D",2,28,5,1,FALSE
"5731","9b34bde6f7de353ceffe97a4a162d02bc45f5e71","M",2,28,5,1,TRUE
"5732","f20eba5ba1f075cfabee61d424f48b69671636e3","M",2,28,5,2,TRUE
"5733","f20eba5ba1f075cfabee61d424f48b69671636e3","M",2,28,8,2,TRUE
"5734","f20eba5ba1f075cfabee61d424f48b69671636e3","M",2,28,9,2,TRUE
"5735","e05e6f68dc69a005ce78a70d94486b00620cb218","M",2,28,5,1,TRUE
"5736","177f04b62841175231277050d30349c52e894aa8","M",2,28,5,1,FALSE
"5737","2f75d4242b81911629f35be3f7e78fea8b471871","S",2,28,8,5,FALSE
